8.414562590905678707e-01,8.417632444023529503e-01,8.617880315077568465e-01,9.083048925382275485e-01,9.211021001692882848e-01,9.375250907313794624e-01,9.458849032636948984e-01,9.487507310222205170e-01,9.535310519744930602e-01,9.631335169223196324e-01,9.718406707134826794e-01,9.773823396503731331e-01,9.749206748445853332e-01,9.639170820725956323e-01,9.530430883415854648e-01,9.387084463566524040e-01,9.079905896286197819e-01,8.801621636577969809e-01,8.680426710953189628e-01,8.660548255359242775e-01
8.522090639764469122e-01,8.612371540920232826e-01,8.767439303123084615e-01,9.201238678733856258e-01,9.306090957480839254e-01,9.345963611986453090e-01,9.238907261438777940e-01,9.138645575113070185e-01,9.143242612501242261e-01,9.298470188720596719e-01,9.488242489994982432e-01,9.601535878258415924e-01,9.575727830864663170e-01,9.459976056254693066e-01,9.367140375495632831e-01,9.262786120298297510e-01,9.110223655509267493e-01,8.997990718140341793e-01,8.823225730357797669e-01,8.705623920290241902e-01
8.741710818813892558e-01,8.859265627906433016e-01,9.004342086817676005e-01,9.243570381521151180e-01,9.439034045763580183e-01,9.444391749676859238e-01,9.261769003551709734e-01,9.065955178648849033e-01,8.910928246725652313e-01,8.959171947043723661e-01,9.074785121394500775e-01,9.181572256044248093e-01,9.156220599719805397e-01,9.051554027364315802e-01,8.957225104902831747e-01,8.724419848559769042e-01,8.500227341309871676e-01,8.250683348466774092e-01,7.773152103808516067e-01,7.307157494295082323e-01
8.500801383831100289e-01,8.552752570904459395e-01,8.682290420698572930e-01,9.106604694315943993e-01,9.237740914137285708e-01,9.152071287983237768e-01,9.133723674906717438e-01,9.114871969687911024e-01,9.116227400691029326e-01,9.141934856574420731e-01,9.065814245935795990e-01,9.045550418151483418e-01,8.979311509762190058e-01,8.826548228229110782e-01,8.596364685006151474e-01,8.263834686744898628e-01,7.918961434590242598e-01,7.400923813022446396e-01,6.660362222152685918e-01,5.927211769010750642e-01
8.323139365881051521e-01,8.253990582511474550e-01,8.264982195018071298e-01,8.732957928794737867e-01,8.766672994858560886e-01,8.956322223389491244e-01,9.165516063566164773e-01,9.226867427062717120e-01,9.318707696267911622e-01,9.294952739937339947e-01,9.071418206772843273e-01,8.774479996073956123e-01,8.407579061431725842e-01,8.111824029946432812e-01,7.842271265234137534e-01,7.472201211290480094e-01,6.964758098226571104e-01,6.321477579624966703e-01,5.660332300111240444e-01,5.098951543158352084e-01
8.118171513362125724e-01,8.017365844341745040e-01,7.819870347756615603e-01,8.093676033354648691e-01,8.130330530406774114e-01,8.665787354884566529e-01,8.880334991296759961e-01,8.780283405794566676e-01,8.782496418810256111e-01,8.722599735692605494e-01,8.587774825767148235e-01,8.240669870627570504e-01,7.888016558686276047e-01,7.765961173515737448e-01,7.579337259930968296e-01,7.209359574964175899e-01,6.250562355074231746e-01,5.318227412084673977e-01,4.542838991447724628e-01,3.949706131400391174e-01
7.780270963525222072e-01,7.727359921774279439e-01,7.588233511777670026e-01,7.943613877740167695e-01,7.759223072707609470e-01,8.470731339177045571e-01,8.672836548828821712e-01,8.312044850508981675e-01,8.377798752834414442e-01,8.326773374736531341e-01,8.339688927380368710e-01,7.846364899006408322e-01,7.159941733787209550e-01,6.421833522251001458e-01,5.770784411802465375e-01,5.102811746746023225e-01,3.874268302745010883e-01,2.605791953868377142e-01,1.745892852675359208e-01,1.710147017947744319e-01
7.388648936210457929e-01,7.741200990498174894e-01,7.737226131833976339e-01,7.842366399584786985e-01,7.639872542795771437e-01,8.041151290443855348e-01,8.117903043049017331e-01,7.912207076965811492e-01,7.915904682642426193e-01,7.699421552781485767e-01,7.428665209942840741e-01,6.944212994506014924e-01,6.385384509578541090e-01,5.488167094349848396e-01,4.897189739828030630e-01,4.414061307277054036e-01,3.706595236194625276e-01,2.723005731595000700e-01,2.010898316060716617e-01,2.010893142749424212e-01
7.116796642814978702e-01,7.329872615459142038e-01,7.527040217537808164e-01,8.115255709862234657e-01,7.949216432082768513e-01,7.955752729135082690e-01,7.704136751582019160e-01,7.523910054999557451e-01,7.582315388409673895e-01,7.411522578377804926e-01,7.148494455106517709e-01,6.638915910955077715e-01,6.203568210772610891e-01,5.577983482331940746e-01,4.957560290648079238e-01,4.318133872572560428e-01,3.639368426790753897e-01,2.564630015166532995e-01,1.717889425972858042e-01,1.296280851555451918e-01
7.375562181927286520e-01,7.504030822265292944e-01,7.497153326629255599e-01,7.671939137419292454e-01,7.627359252280103696e-01,7.540000563303077552e-01,7.373145765886345293e-01,7.363547824201168712e-01,7.288482395163484728e-01,6.930230294523154200e-01,6.640054150432089797e-01,6.490851645566229067e-01,6.413082623948928029e-01,5.948951885214052160e-01,5.255048642710591356e-01,4.710406244297441480e-01,4.238796555670545363e-01,3.571849536630261612e-01,2.848318700235389356e-01,2.156476636485108456e-01
