1.292220274684427184e-01,1.076013229097565471e-01,1.126860517894205937e-01,9.978634527833830925e-02,1.014728914608436505e-01,8.129294169187090136e-02,8.132646471766280527e-02,9.838787090557381265e-02,1.222130304014527463e-01,1.518521967287855545e-01,2.070640926178875518e-01,2.580550428752759751e-01,2.925124279646462711e-01,3.067628865270070060e-01,2.686900751594180070e-01,2.394711989074777836e-01,2.251649302319602697e-01,2.143284911037983964e-01,2.221494601400150759e-01,2.475466528584310266e-01
1.968766433044216724e-01,1.846710931315988791e-01,1.804554497184159556e-01,1.785425831344328584e-01,2.140219602250812148e-01,1.868583687739530652e-01,1.543440158326792599e-01,1.509658836283031547e-01,1.637197971025149412e-01,1.636750942335915282e-01,1.957198799319499749e-01,2.487930076870732421e-01,2.669480575392371713e-01,2.824273939715633563e-01,3.003882594034461007e-01,3.030195073602114375e-01,3.344198617233353210e-01,3.617208447950524541e-01,3.989761159759980247e-01,4.117215914286861400e-01
2.534378131413662083e-01,3.193664600659595343e-01,3.585327704406652272e-01,2.721324982735346398e-01,2.692599930408111075e-01,2.203623371537469511e-01,2.407722065516553767e-01,2.944075932283657382e-01,3.594905351734568044e-01,3.953572743957778357e-01,3.951279811512421469e-01,3.882508271081148155e-01,3.923612242344071688e-01,4.519636325693123236e-01,4.544045082239757116e-01,4.099067065539984123e-01,3.841646996305543293e-01,3.780908389059420838e-01,3.911450399219366658e-01,3.885319434875034172e-01
3.770272464291118397e-01,4.058892936080369940e-01,4.204152087008665717e-01,3.793454076999057678e-01,3.561640227088848087e-01,3.103506861412920204e-01,3.138516624798474708e-01,3.159346399004983597e-01,3.378531846952904094e-01,3.959655395802691435e-01,5.190827355136156118e-01,5.952591277036395345e-01,6.186642205433973141e-01,6.295477590018557779e-01,5.763774112526480753e-01,5.665242371589279680e-01,6.106164494137041876e-01,6.495394859840761814e-01,6.537143477062120622e-01,6.406477046601636305e-01
6.012274223739630941e-01,5.707061482725622747e-01,5.913219869316034272e-01,5.278881515654532119e-01,4.551893306837276887e-01,4.374919136919121487e-01,4.316253724126467017e-01,4.465819798641891269e-01,4.472004801904698179e-01,4.708339675600889396e-01,5.415041762216330490e-01,6.037350079929438840e-01,6.867634801651462118e-01,7.243644843422524238e-01,6.693667207480085146e-01,6.678760871853131054e-01,6.239036317963310152e-01,5.526348720827541916e-01,5.063062060948760879e-01,4.611909127939823327e-01
5.396271649101284096e-01,5.098132032640049216e-01,5.717231471296905232e-01,5.986274245114361348e-01,5.158725112314851424e-01,4.732340796170431685e-01,4.057933547180979650e-01,3.630721199448070369e-01,3.479683576210801932e-01,3.231602631256201841e-01,3.248207805773385415e-01,3.647183522456113880e-01,3.924619091849855801e-01,4.581221755893258862e-01,4.993951132523624659e-01,5.548997855682739067e-01,5.956623055849610271e-01,6.291681866123262079e-01,6.098373223355105788e-01,5.338147519337345104e-01
5.292635266775922442e-01,5.122064051279912045e-01,5.794928310499535273e-01,5.593915395158346460e-01,5.417823746358126913e-01,4.625547136568133877e-01,4.699183627987956746e-01,4.300527602916443537e-01,3.911328759113346654e-01,3.999664269658810278e-01,5.007203428073981888e-01,5.313458987320335281e-01,5.590463787772165238e-01,6.345340483157410061e-01,6.542429330072897509e-01,6.410677049412658590e-01,6.323894056746486303e-01,6.514251154033774416e-01,6.300445314466444069e-01,6.014931408767280052e-01
6.291403946164834116e-01,6.249952018048750002e-01,6.401058844780500579e-01,6.439389228324794434e-01,5.778858572622820322e-01,4.887624343616148170e-01,4.412602556843025492e-01,4.326840508539498420e-01,3.968761196355909959e-01,4.017760551882415543e-01,4.532475164045968730e-01,5.137564374789920230e-01,5.806344772497470386e-01,6.929073501155713632e-01,7.862181766385470949e-01,7.525139228536407154e-01,6.901113847010392766e-01,6.768289734890856613e-01,6.531123036744139743e-01,6.000797311747435581e-01
5.832629383356244812e-01,5.583975737189432742e-01,5.251511632218964776e-01,5.471077685995536788e-01,5.977054536451895661e-01,5.113338933459986579e-01,4.717801523245948037e-01,4.411721873000340466e-01,4.004335394386054903e-01,3.572897471286354265e-01,3.916598621805660319e-01,4.666852705378673472e-01,5.605515946240802183e-01,6.882786210201484733e-01,7.643037916259987075e-01,7.681553667986217304e-01,7.583828947207003068e-01,8.652099881039352347e-01,8.975527504182697625e-01,8.345068021204267161e-01
5.355277673872550492e-01,4.489964565263387386e-01,3.976084849056070736e-01,4.318172473654739441e-01,4.790074289616766956e-01,4.017436442478091174e-01,3.863472059657453994e-01,4.424344198416846896e-01,4.153865982559789005e-01,4.024241018622405908e-01,5.035471228056217496e-01,5.855620232951748161e-01,6.494260330650944990e-01,7.168673280079340682e-01,8.268140783920007175e-01,8.832367430773827577e-01,8.928231098987621239e-01,9.222553864190107253e-01,9.218007296486196989e-01,8.917512486735356125e-01
